promotion_queue_id,suggested_oracle_character_id,suggested_bucket_directory,suggested_character_directory,candidate_class_id,source_id,primary_external_ref_id,source_category_id,source_category_id_padded,validation_class_id,candidate_label_crosswalk_id,source_modern_label_candidate,source_modern_label_codepoints,label_component_count,has_multi_component_label,source_category_member_count,source_category_row_ids,reported_decipherment_scope,suggested_decipherment_status,assignment_status,promotion_status,required_next_review,source_metadata_files,rights_status,caution,review_status,updated_at
hust-obc-obs-char-promo-000272,obs-char-000272,003_000201-000300_obs-char-bucket_oracle-characters,272_obs-char-000272_hust-obc-cat-0307_oracle-character,obs-cand-000272,src-hust-obc,hust-obc-cat-0307,0307,00307,271,hust-obc-label-xwalk-0272,㔩,U+3529,1,false,1,hust-obc-src-cat-0307,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000273,obs-char-000273,003_000201-000300_obs-char-bucket_oracle-characters,273_obs-char-000273_hust-obc-cat-0308_oracle-character,obs-cand-000273,src-hust-obc,hust-obc-cat-0308,0308,00308,272,hust-obc-label-xwalk-0273,㔪,U+352A,1,false,1,hust-obc-src-cat-0308,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000274,obs-char-000274,003_000201-000300_obs-char-bucket_oracle-characters,274_obs-char-000274_hust-obc-cat-0309_oracle-character,obs-cand-000274,src-hust-obc,hust-obc-cat-0309,0309,00309,273,hust-obc-label-xwalk-0274,㔫,U+352B,1,false,1,hust-obc-src-cat-0309,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000275,obs-char-000275,003_000201-000300_obs-char-bucket_oracle-characters,275_obs-char-000275_hust-obc-cat-0310_oracle-character,obs-cand-000275,src-hust-obc,hust-obc-cat-0310,0310,00310,274,hust-obc-label-xwalk-0275,㔬,U+352C,1,false,1,hust-obc-src-cat-0310,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000276,obs-char-000276,003_000201-000300_obs-char-bucket_oracle-characters,276_obs-char-000276_hust-obc-cat-0311_oracle-character,obs-cand-000276,src-hust-obc,hust-obc-cat-0311,0311,00311,275,hust-obc-label-xwalk-0276,㔭,U+352D,1,false,1,hust-obc-src-cat-0311,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000277,obs-char-000277,003_000201-000300_obs-char-bucket_oracle-characters,277_obs-char-000277_hust-obc-cat-0312_0313_oracle-character,obs-cand-000277,src-hust-obc,hust-obc-cat-0312_0313,0312_0313,00312;00313,276,hust-obc-label-xwalk-0277,㔮㔯,U+352E;U+352F,2,true,2,hust-obc-src-cat-0312;hust-obc-src-cat-0313,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000278,obs-char-000278,003_000201-000300_obs-char-bucket_oracle-characters,278_obs-char-000278_hust-obc-cat-0314_oracle-character,obs-cand-000278,src-hust-obc,hust-obc-cat-0314,0314,00314,277,hust-obc-label-xwalk-0278,㔰,U+3530,1,false,1,hust-obc-src-cat-0314,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000279,obs-char-000279,003_000201-000300_obs-char-bucket_oracle-characters,279_obs-char-000279_hust-obc-cat-0315_oracle-character,obs-cand-000279,src-hust-obc,hust-obc-cat-0315,0315,00315,278,hust-obc-label-xwalk-0279,㔱,U+3531,1,false,1,hust-obc-src-cat-0315,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000280,obs-char-000280,003_000201-000300_obs-char-bucket_oracle-characters,280_obs-char-000280_hust-obc-cat-0316_oracle-character,obs-cand-000280,src-hust-obc,hust-obc-cat-0316,0316,00316,279,hust-obc-label-xwalk-0280,㔲,U+3532,1,false,1,hust-obc-src-cat-0316,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000281,obs-char-000281,003_000201-000300_obs-char-bucket_oracle-characters,281_obs-char-000281_hust-obc-cat-0317_oracle-character,obs-cand-000281,src-hust-obc,hust-obc-cat-0317,0317,00317,280,hust-obc-label-xwalk-0281,㔳,U+3533,1,false,1,hust-obc-src-cat-0317,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000282,obs-char-000282,003_000201-000300_obs-char-bucket_oracle-characters,282_obs-char-000282_hust-obc-cat-0318_oracle-character,obs-cand-000282,src-hust-obc,hust-obc-cat-0318,0318,00318,281,hust-obc-label-xwalk-0282,㔴,U+3534,1,false,1,hust-obc-src-cat-0318,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000283,obs-char-000283,003_000201-000300_obs-char-bucket_oracle-characters,283_obs-char-000283_hust-obc-cat-0319_oracle-character,obs-cand-000283,src-hust-obc,hust-obc-cat-0319,0319,00319,282,hust-obc-label-xwalk-0283,㔵,U+3535,1,false,1,hust-obc-src-cat-0319,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000284,obs-char-000284,003_000201-000300_obs-char-bucket_oracle-characters,284_obs-char-000284_hust-obc-cat-0320_oracle-character,obs-cand-000284,src-hust-obc,hust-obc-cat-0320,0320,00320,283,hust-obc-label-xwalk-0284,㔶,U+3536,1,false,1,hust-obc-src-cat-0320,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000285,obs-char-000285,003_000201-000300_obs-char-bucket_oracle-characters,285_obs-char-000285_hust-obc-cat-0321_0322_0323_oracle-character,obs-cand-000285,src-hust-obc,hust-obc-cat-0321_0322_0323,0321_0322_0323,00321;00322;00323,284,hust-obc-label-xwalk-0285,㔷㔸㔹,U+3537;U+3538;U+3539,3,true,3,hust-obc-src-cat-0321;hust-obc-src-cat-0322;hust-obc-src-cat-0323,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000286,obs-char-000286,003_000201-000300_obs-char-bucket_oracle-characters,286_obs-char-000286_hust-obc-cat-0324_oracle-character,obs-cand-000286,src-hust-obc,hust-obc-cat-0324,0324,00324,285,hust-obc-label-xwalk-0286,㔺,U+353A,1,false,1,hust-obc-src-cat-0324,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000287,obs-char-000287,003_000201-000300_obs-char-bucket_oracle-characters,287_obs-char-000287_hust-obc-cat-0325_oracle-character,obs-cand-000287,src-hust-obc,hust-obc-cat-0325,0325,00325,286,hust-obc-label-xwalk-0287,㔻,U+353B,1,false,1,hust-obc-src-cat-0325,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000288,obs-char-000288,003_000201-000300_obs-char-bucket_oracle-characters,288_obs-char-000288_hust-obc-cat-0326_oracle-character,obs-cand-000288,src-hust-obc,hust-obc-cat-0326,0326,00326,287,hust-obc-label-xwalk-0288,㔼,U+353C,1,false,1,hust-obc-src-cat-0326,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000289,obs-char-000289,003_000201-000300_obs-char-bucket_oracle-characters,289_obs-char-000289_hust-obc-cat-0327_0328_oracle-character,obs-cand-000289,src-hust-obc,hust-obc-cat-0327_0328,0327_0328,00327;00328,288,hust-obc-label-xwalk-0289,㔽㔾,U+353D;U+353E,2,true,2,hust-obc-src-cat-0327;hust-obc-src-cat-0328,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
hust-obc-obs-char-promo-000290,obs-char-000290,003_000201-000300_obs-char-bucket_oracle-characters,290_obs-char-000290_hust-obc-cat-0329_oracle-character,obs-cand-000290,src-hust-obc,hust-obc-cat-0329,0329,00329,289,hust-obc-label-xwalk-0290,㔿,U+353F,1,false,1,hust-obc-src-cat-0329,deciphered_dataset_category,unknown_until_cross_source_review,reserved_candidate_not_assigned,needs_cross_source_review,compare_xiaoxuetang_obm_obimd_evobc_and_primary_inscription_context,Validation_label.json;ID_to_Chinese.json,source_marked_risk_noted,"This row is a promotion-review queue item only. The suggested obs-char ID is not assigned until cross-source review confirms provenance, form identity, and decipherment status. HUST-OBC labels must not be treated as accepted readings.",needs_review,2026-06-04
